lat,lngitude,name,count
39.27313,-94.6542,NW Skyview Ave./NW Tiffany Springs Pkwy.,0
39.27269,-94.66401,N Ambassador Dr./NW Tiffany Springs Pkwy.,1
39.26998,-94.58361,Tiffany Springs Pkwy./NW 96th St./US 169 NB Ramps,0
39.26988,-94.58925,NW 96th St./N Summit St.,0
39.26994,-94.58598,NW 96th St./US 169 SB Ramps,0
39.209658,-94.684841,Lewis St./ parking access ,0
39.3666,-94.3697,Watson Dr./ parking access ,0
33.92876,-78.44667,Ocean Isle Beach Rd.  SR 1184 /Old Georgetown Rd.  SR 1163 ,0
35.76165,-81.54178,Lovelady Dr./Carolina Mills/Kathy Dr.,0
36.11204,-80.05263,Old Greensboro Rd./E. Mountain St./Graves St.,1
36.19996,-80.32156,Turfwood Dr./Long Creek Dr.,0
35.24478,-81.06463,Lakewood Rd./Armstrong Dr.,0
35.08916,-80.4941,Sikes Mill Rd./Love Mill Rd./E Lawyers Rd./Tom Helms Rd.,0
35.0049,-80.65368,NC 84  Weddington Rd. /Airport Rd.,0
35.86828,-78.85216,Keystone Park Dr./Station Dr.,0
35.87125,-78.856,Keystone Park Dr./Mainline Station,0
35.49777,-80.56288,Lane St./I-85 NB Ramps,0
35.49817,-80.56506,Lane St./I-85 SB Ramps,0
34.66104,-77.05268,NC 58/Mallard Dr./Emerald Landing Dr.,0
35.86701,-80.18417,Old Greensboro Rd./Davidson Community College entrance,0
35.90246,-78.9277,Herndon Rd./Barbee Rd./Massey Chapel Rd.,0
35.94549,-78.99572,Pope Rd./Old Durham-Chapel Hill Rd.,1
35.97113,-79.69817,Woody Mill Rd./SE School Rd.,0
35.50623,-82.97997,Howell Mill Rd./Vance St.,0
35.57668,-80.81736,College St./S Church St.,0
35.80505,-80.87632,US 21/Free Nancy Rd.,0
35.64089,-78.44504,E Front St./Bent Branch Loop Rd.,0
35.04332,-80.83015,Community House Rd./Bryant Farms Rd.,0
35.0413221,-80.8297285,Community House Rd./Willow Rock Dr./YMCA Entrance,0
35.36824,-80.78449,Prosperity Church Rd./Robert Helms Rd.  I-485 EB Ramps ,0
35.33198,-80.9118,Oakdale Rd./I-485 EB Ramps,0
35.27378,-80.96964,Moores Chapel Rd./Rhyne Rd.,1
35.335864,-80.913872,Oakdale Rd./Mt. Holly-Huntersville Rd.,0
35.50352,-80.86552,Griffith St./I-77 NB Ramps,0
35.5042,-80.86734,Griffith St./I-77 SB Ramps,0
35.13745,-80.68332,NC 51  Matthews-Mint Hill Rd. /Idlewild Rd.,0
35.50277,-80.86375,Griffith St./Davidson Gateway Dr.,0
35.5021,-80.86121,Griffith St./Jetton St.,0
35.0705,-80.88066,Dorman Rd./Muskerry Dr.,0
36.1058,-76.35845,SR 1336  Harvey Point Rd. /Goose Nest Ln.,0
35.52351,-77.306538,SR 2241  Ivy Rd. /SR 1774  Mills Rd. ,0
35.28576,-82.06771,SR 1326  Pea Ridge Rd. /US 74 EB Ramps/John Shehan Rd.,0
35.878803,-79.797827,US 220 Business/Providence Church Rd.,0
34.62133,-79.009818,Water St./NC 41  Elizabethtown Rd. ,2
34.84043,-79.45903,US 15-US 501/NC 144  Old Wire Rd. ,0
35.01945,-80.69426,Waxhaw-Indian Trail Rd./Beulah Church Rd.,0
35.77715,-78.7324,Buck Jones Rd./Bashford Rd.,0
35.77346,-78.7362,Buck Jones Rd./Farm Gate Rd.,0
35.93247,-78.51758,Dansforeshire Way/Song Sparrow Dr.,0
35.92928,-78.51441,Dansforeshire Way/Trawden Dr.,0
35.93226,-78.5133,Linslade Way/Tansley St.,0
36.19561,-81.14437,Fairplains Rd./Reynolds Rd.,0
36.13525,-81.14666,Oakwoods Rd./US 421 WB Ramps,0
35.33373,-80.91236,Oakdale Rd./I-485 WB Ramps,0
33.660416,-83.725086,W Hightower Trl./Alcova Dr.,0
42.74037,-90.46891,N Water St./E Madison St.,0
43.613548,-116.190697,E Fort St./E Reserve St.,0
35.08985,-106.62158,Yale Blvd. NE/Camino de Salud,0
32.03528,-106.46325,NM-213/NM-404,0
38.79819,-94.49394,S Dean Ave./W Lucy Webb Rd.,0
39.210527,-106.947252,Brush Creek Rd./Wood Rd./Kearns Rd.,0
39.21,-106.94756,Wood Rd./Carriage Way,0
33.617065,-83.860874,Bob Williams Pkwy./Keegan Ct./Aaron Dr.,0
33.646169,-83.940411,Grand Prix Dr./Appaloosa Debark Dr. NE,0
33.648123,-83.947349,Belmont Cove NE,0
33.66021,-84.00013,677 American Legion Rd NE,0
35.88258,-106.01321,Cities of Gold Rd/West Gutierrez Street,0
35.11094,-106.6618,Indian School Rd NW/Menaul Extension NW,0
45.273229,-75.708587,Barnstone Dr./Cresthaven Dr.,0
45.445504,-75.498524,Brian Coburn Blvd./Mer Bleue Rd.,0
45.3027,-75.93268,Campeau Dr./Country Glen Way,0
45.24476,-75.736318,Dundonald Dr./River Mist Rd.,0
38.68204,-121.966783,Hwy 16/CR 89,0
42.061298,-91.576545,35th St./Tower Terrace Rd.,0
33.59268,-83.79478,US 278-GA 12/GA 142,0
42.670769,-88.982212,E Racine St./I-90 WB-I-39 NB Ramps,0
42.670979,-88.984933,E Racine St./I-90 EB-I-39 SB Ramps,0
43.14647,-88.5908,STH 16/American St.  CTH F ,0
43.32538,-88.45889,STH 60/CTH P,0
44.623042,-124.046769,SE Marine Science Dr./Hatfield Marine Science Center entrance/ parking lot ,0
39.289531,-94.589761,NW 108th St./N Summit St.,0
39.28944,-94.58625,NW 108th St./US 169 SB Ramps,0
39.28944,-94.58446,NW 108th St./US 169 NB Ramps,0
37.73473,-121.425756,N Central Ave./6th St.,0
39.252679,-94.666774,N Serene Ave./NW Prairie View Rd.,0
39.25328,-94.66808,N Congress Ave./MO-152 EB Off-ramp/N Serene Ave.,0
39.25531,-94.66793,N Congress Ave./MO-152 WB On-ramp/NW 96th Terr.,0
39.218301,-94.735787,NW Union Chapel Rd./NW Brink-Meyer Rd.,0
39.21999,-94.73524,MO-45  Tom Watson Pkwy. /NW Union Chapel Rd.  MO K ,0
39.225072,-94.756561,MO-45  Tom Watson Pkwy. /NW Brink-Myer Rd.,0
39.15795,-94.6406,Horizons Pkwy./Argosy Casino Pkwy.,0
39.179144,-86.547116,N Monroe St./W 17th St./W Arlington Rd.,0
39.16237,-94.62502,Argosy Casino Pkwy./US 69 NB Ramps/NW Tremont Trafficway,0
39.16472,-94.59926,NW Briarcliff Pkwy./MO-9 SB Ramps/NW Tullison Rd./NW 38th St.,0
39.166059,-94.598424,NW Briarcliff Pkwy./MO-9 NB Ramps/NW Platte Rd.,0
35.5195522,137.8244399,Towa-cho,0
31.792529,34.634102,HaMifrasim Roundabout,0
31.790314,34.630507,Uruguay Roundabout,0
31.787361,34.627733,Gil Kako Roundabout,0
31.77878,34.63857,Tsiyon Roundabout,0
31.777697,34.636097,HaShvatim Roundabout,0
31.77915,34.633146,Sderot Herzi/Har Shomron/Shevet Levi,0
31.772748,34.61898,Kikar HaHayim,0
31.771245,34.638381,Mishmesh/Mango,0
31.815269,34.649649,Sderot Ben Gurion/Ort,0
31.8287,34.65757,Ashdod Port,0
31.835373,34.65772,Ashdod Port,0
31.837233,34.671741,Park Namalei/ unknown ,0
39.368814,-94.579485,MO-92/S Commercial Ave.,0
38.63631,-90.41822,N Forty Dr./I-64-US 40 WB Ramps,0
38.634963,-90.417235,S Forty Rd./I-64-US 40 EB Ramps,0
38.948987,-92.317091,Bass Ave./S Williams St.,0
38.9664,-92.35032,Business Loop 70/I-70 EB Ramps/Interstate 70 Dr. SW,0
48.30915,-116.5519,Schweitzer Cutoff Rd/N Boyer Ave,0
48.28018,-116.55663,N Boyer Ave/Larch St,0
41.91643,-91.42947,US-30 E/10th Ave S,0
41.91563,-91.42243,US-30 SE/IA-1 1st Ave S ,0
42.44531,-90.84966,Peosta St/NICC Dr,0
42.61225,-92.05824,120th St/Baxter Ave,0
41.71706,-93.63888,SW Irvinedale Dr/NW Polk City Dr/SE Vintage Pkwy,0
43.14796,-93.16502,Mohawk Boulevard/Mason City HS parking lots,0
42.47011,-92.45341,W Ridgeway Ave/Chancellor Dr,0
41.71942,-93.60882,SW Cherry St/SW 11th,0
41.71034,-93.61365,SW Campustown Ct,0
42.05859,-91.61401,Alburnett Rd/Tower Terrace,0
41.71577,-91.59998,Ridgeway Dr/University Ct,0
41.71383,-91.60093,University Ct/University Pkwy,0
42.65024,-92.44889,Barrick Rd/US 218 northbound ramp,0
42.64886,-92.45509,Barrick Rd/US 218 southbound ramp,0
42.10645,-93.64027,Gretten St/Matthews Dr,0
41.67358,-93.76496,NW 106th St/NW 62nd Ave,0
41.67292,-93.72965,NW 62nd Ave/Pioneer Hi-Bred Crick Bldg,0
41.672788,-93.720536,NW 62nd Ave/South Dr,0
41.67272,-93.714757,NW 62nd Ave/North Dr,0
41.672754,-93.712102,NW 62nd Ave/Pioneer Pkwy,0
38.02424,-78.48827,109 Burnet St,0
38.07317,-78.45885,775 Belvedere Blvd,0
39.166014,-94.598333,SR 9 WB Ramps/Briarcliff Pkway,0
39.26697,-94.49252,N Shoal Creek Pkwy/N Eastern Ave,0
39.16441,-94.59926,SR 9 EB Ramps/Briarcliff Pkwy,0
39.26609,-94.48916,N Shoal Creek Pkwy/NE 96th St,0
39.23094,-94.47007,NE Flintlock Rd/NE 76th St,0
39.22231,-94.46337,Liberty Dr/Flintrock Rd,0
38.96789,-94.52158,I-435 SB Ramps & E 87th St,0
38.96724,-94.51916,I-435 NB Ramps & E 87th St,0
39.46493,-82.25165,Diamond Brick Rd & John Lloyd Evans Dr,0
39.53801,-82.44251,US 33 EB Ramps & OH 664,0
39.53922,-82.44119,US 33 WB Ramps & OH 664,0
39.33177,-82.08985,E Stimson Ave & N McKinley Ave,0
39.31857,-82.10541,Richland Ave & S Plains Rd,0
35.79052,-78.67886,Hillsborough Street / Shepard Street / Rosemary Street,0
35.78964,-78.67565,Hillsborough Street / Dixie Trail / Friendly Drive,0
35.78921,-78.67351,Hillsborough Street / Brooks Avenue,0
33.50989,-112.3276,Wigwam Creek Blvd & Windsor Blvd,0
37.766517,-121.911906,Monarch Rd & Main Branch Rd,0
37.7618469,-121.9104509,S Monarch Rd & Ivy Leaf Springs Rd,0
37.65765,-121.89349,Mill Creek Place & Oak Vista Way,0
39.7192434,-104.8874204,Sports Blvd & Great Lawn Dr,0
39.71704,-104.89135,Sports Blvd & Wright St,0
39.719,-104.87543,Yosemite Way & First Ave & Dayton St,0
39.9286909,-105.1657784,Coalton Rd & McCaslin Blvd,0
40.41023,-104.99193,Sky Pond Dr & Mall Access Road,0
40.435437,-105.000836,Cross Roads Blvd & Rocky Mountain Ave,0
40.43736,-104.9886,Clydesdale Pkwy & Stallion Dr,0
32.30075,-64.78981,Cemetery Road & St John's Road / Woodlands Road,0
42.613792,-71.321363,Industrial Ave/American Legion Connector Hwy SB Ramps,0
41.7520336,-70.5969495,Bourne Rotary Circle,0
48.87336,2.29558,1 Place Charles de Gaulle,0
42.08087,-72.58983,Rte 57/US 5 Ramps/River Rd.,0
42.09762,-72.59717,Rte 147  Memorial Ave. /US 5 Ramps,0
42.10753,-72.61637,Park St./West St./US 5 Ramps,0
42.467278,-71.397206,Rte 2  Union Tpke-Concord Tpke /Rte 2A/Barretts Mill Rd./Commonwealth Ave.,0
41.099169,-81.735536,Sharon Copley Rd./Ridge Rd.,0
42.630693,-83.118842,Ryder Dr./Everett Dr.,0
42.630604,-83.117355,Ryder Dr./Connors Dr.,0
42.68744,-83.2081,Firewood Dr./Raintree Dr.,0
42.692315,-83.208459,Coachwood Ln./Falcon Dr.,0
41.180738,-81.925154,Columbia Rd./Spieth Rd.,0
41.140982,-81.564326,Riverview Rd.  SR 9 /Smith Rd.,0
43.087908,-76.090517,Carrier Circle  Carrier Pkwy./I-90 Ramps/Thompson Rd. ,0
43.08756,-76.1137,Military Circle  Rte 298/Townline Rd./General Motors Dr. ,0
37.96547,-87.6766,University Blvd./Clarke Ln.,1
38.05136,-87.50749,Oak Hill Rd./Millersburg Rd./Hedden Rd.,0
38.35891,-87.575848,N Embree St./Brumfield Ave.,0
42.66886,-83.21576,Pioneer Dr./Library Dr.,0
37.324296,-121.959853,Cypress Ave./Cecil Ave.,0
43.28042,-80.06759,Hwy 5 W/Hwy 8/Hwy 52,0
33.910036,-80.408858,SR 763  Wedgefield Rd. /Pitts Rd.,0
43.855433,-79.303601,S Unionville Ave./Unity Gardens Dr.,0
36.689856,-121.802489,Reservation Rd./Robin Dr.,0
36.692014,-121.802582,Reservation Rd./Seaside Ct./Seaside Cir.,0
36.693598,-121.797373,Del Monte Blvd./Beach Rd.,0
36.672226,-121.617742,E Alisal St./Quilla St./Skyway Blvd.,0
40.035532,-86.012182,S 10th St./Christian Ave./Greenfield Ave.,0
25.04516,-77.36151,Harrold Rd./Bahama Games Blvd.,0
25.04437,-77.35043,Harrold Rd./Independence Dr./Blue Hill Rd.,0
25.06443,-77.35457,Nassau St./Thompson Blvd./Poinciana Dr.,0
25.04628,-77.37572,Harrold Rd./Sir Milo Butler Hwy,0
40.182955,-82.963861,Lewis Center Rd./Bale Kenyon Rd.,0
25.75937,-80.376169,University Dr./SW 112th Ave.,0
40.166889,-83.154684,Harriot Dr./Concord Rd.,0
45.10962,-88.02036,STH 64/US 141 SB Ramps,0
45.10885,-88.01804,STH 64/US 141 NB Ramps,0
37.431562,-122.164204,Campus Dr./Galvez St.,0
37.424273,-122.160531,Campus Dr./Escondido Rd.,0
37.422706,-122.161485,Campus Dr./Bowdoin St.,0
37.390494,-79.900246,US 11-US 220/I-81 NB Ramps/Cloverdale Rd. Connector,0
40.813106,-89.631028,N Allen Rd./W Alta Rd.,0
42.360068,-88.42864,Charles Rd./Raffel Rd.,0
38.903583,-94.321565,Shenandoah Dr./SE Church St.,0
38.904122,-94.318678,Shenandoah Dr./Blackwell Rd.,0
38.902255,-94.318548,Blackwell Rd./US 50 WB Ramps,0
38.900353,-94.318793,Blackwell Rd./US 50 EB Ramps,0
38.814968,-94.539493,W North Ave./S Jefferson Ave./Baldwin St.,0
38.81524,-94.54478,W North Ave./Westover Rd.,0
38.81595,-94.55597,W North Ave./Cherry Hill Dr.,0
38.81554,-94.54893,W North Ave./S Cleveland Ave.,0
38.843541,-94.528201,E 155th St./I-49-US 71 NB Ramps/E Frontage Rd.,0
38.91638,-94.52781,E Longview Rd./S Frontage Rd.  I-49 SB Ramps ,0
38.916213,-94.523674,Longview Rd./Hickman Mills Dr.,0
38.91633,-94.5259,E Longview Rd./I-49 NB Ramps,0
38.94431,-94.40453,NW Colburn Rd./NW Blue Pkwy/Unity Way,0
28.097798,-81.990041,Terra Largo Blvd./Prima Vista Dr.,0
43.36865,-88.161131,CTH NN/CTH G/Jackson Dr./S Silver Rd.,0
43.368794,-88.18095,CR-P/CR-NN E,0
43.293491,-88.004307,Wauwatosa Rd./Western Rd.,0
43.300782,-88.004439,Wauwatosa Rd./Bridge St.,0
42.585308,-72.621478,Rte 2/Rte 2A/I-91 Ramps,0
40.919751,-73.767568,Sunhaven Dr./Harding Dr./Wilson Dr.,0
41.026086,-73.523357,Shippan Ave./Fairview Ave.,0
41.03011,-73.567154,Sound Beach Ave./ unknown ,0
41.03343,-73.62907,Lake Ave./Lafayette Pl./Perryridge Rd./William St.,0
41.0325,-73.63281,Dearfield Dr./Lake Ave./Glenville Rd.,0
41.032111,-73.621776,Milbank Ave./E Elm St.,0
41.023408,-73.623765,Mason St./Milbank Ave./Fawcett Pl.,0
41.12314,-73.53272,Davenport Ridge Rd./Lakeside Dr./Newfield Ave.,0
45.94136,-66.67078,Rte 8/Smythe St.,0
46.097401,-64.818204,Killam Dr./Russ Howard Dr./Collishaw St./Pudy Ave.,0
36.148223,-95.982832,E 10th St. S/E 11th St./S Elgin Ave.,0
35.53318,-97.52688,N Classen Blvd./NW 59th St./N Classen Ct.,0
35.53349,-97.52313,NW 59th St./N Shartel Ave.,0
44.6992,-63.68998,Larry Uteck Blvd/Bicentennial Dr. NB Ramps,0
44.69835,-63.69187,Larry Uteck Blvd./Bicentennial Dr. SB Ramps/Hogan Ct.,0
44.70061,-63.6865,Larry Uteck Blvd./Nine Mile Dr./Starboard Dr.,0
44.651464,-63.588133,Cunard St./North Park St./Agricola St.,0
44.649487,-63.585161,North Park St./Cogswell St./Trollope St./Ahern Ave.,0
44.80425,-63.60533,Hwy 2/Hwy 102 NB Ramps/Hwy 118 SB On-ramp,0
44.79396,-63.71902,Sackville Dr./Margeson Dr.,0
44.78374,-63.72676,Margeson Dr./Hwy 101 NB Ramps,0
44.78237,-63.72852,Margeson Dr./Hwy 101 SB Ramps,0
44.710316,-63.561929,Countryview Dr./Wright Ave. WB Off-Ramp,0
43.72645,7.41734,Avenue des Guelfes/Avenue des Ligures,0
45.60171,-62.02457,Hwy 4/Addington Forks Rd./Hwy 104 WB Ramps,0
45.600257,-62.02322,Addington Forks Rd./Hwy 104 EB Ramps,0
45.61227,-61.99919,Hwy 7/Hwy 104 WB Ramps,0
45.61091,-61.9993,Hwy 7/Hwy 104 EB Ramps,0
45.610674,-61.968621,Beech Hill Rd./Hwy 104 WB Ramps,0
45.609194,-61.967634,Beech Hill Rd./Hwy 104 EB Ramps,0
44.67286,-63.968,Hwy 3  Lighthouse Route /Ingramport Connector Hwy,0
45.06908,-64.44179,Commercial St./Granite Dr./Old Dyke Rd.,0
35.948415,-95.877647,N Riverview Dr./E 148th St. S/S Mingo Rd.,0
44.212451,-88.154325,US 10/STH 32,0
43.754734,-88.462294,W Pioneer Rd./S Hickory St.,0
43.754184,-88.457114,W Pioneer Rd./Morris St.,0
46.23581,6.07647,Route des Vernes/Avenue Louis-Rendu/Avenue Francois-Besson,0
46.22839,6.08293,Rue de la Prulay/Rue de Livron,0
46.229554,6.084919,Rue Lect/Avenue de Feuillasse/Avenue de Mategnin,0
46.221612,6.076049,Route du Nante-d'Avril/Rue Lect/Route de Satigny,0
47.061117,8.306646,Vallasterstrasse/Friedentalstrasse,0
47.025729,8.299977,Ringstrasse/Mattenhof/Horwerstrasse/Industriestrasse,0
46.225436,6.081805,Rue Lect/Route de Meyrin Off-Ramp/Rue du Cardinal-Journet,0
46.22824,6.08359,Rue Lect/Rue de la Prulay,0
46.22424,6.08011,Rue Lect/Rue des Ateliers,0
47.57463,7.56309,Flughafenstrasse/Route Douaniere de l"Aeroport a Bale,0
-31.94527,115.95042,Dunreath Dr./Tonkin Hwy NB Ramps,0
-31.94391,115.95158,Dunreath Dr./Tonkin Hwy SB Ramps,0
-31.95545,115.9692,Airport Dr./Paltridge Rd.,0
-31.95593,115.97135,Horrie Miller Dr./Paltridge Rd.,0
-31.9497,115.97319,Horrie Miller Dr./Grogan Rd./Sugarbird Lady Rd.,0
-31.94834,115.97257,Airport Dr./Sugarbird Lady Rd.,0
-31.94567,115.972349,Sugarbird Lady Rd./ carpark ,0
-31.962856,115.96906,Horrie Miller Dr./Dunreath Dr.,0
-31.96972,115.967868,Horrie Miller Dr./Reid Rd.,0
-26.387254,153.092882,Hastings St./Park Rd./Morwong Dr.,0
-27.47773,152.98077,Mount Coot-Tha Rd/Western Motorway,0
-27.47874,152.98495,Mt. Coot-tha Rd./Milton Rd./Miskin St.,0
-27.47875,153.07092,Kensington Ave./Oateson Skyline Dr.,0
-27.457636,153.087876,Lytton Rd./Junction Rd./Colmslie Rd.,0
-27.39914,153.10979,Airport Dr./Nancy Bird Way,0
-27.39401,153.10273,Nancy Bird Way/Ivy May Way,0
-27.34725,153.07183,Bicentennial Rd./Melaleuca Dr.,0
-27.35038,153.06611,Bicentennial Rd./Holme Ave.,0
-27.47617,153.06625,Agnew St./Waminda St./Bennetts Rd.,0
-27.39606,153.10582,Nancy Bird Way/Moreton Dr. Ramps,0
-27.34329,153.074,Bicentennial Rd./ unknown ,0
-27.34124,153.0758,Bicentennial Rd./M1 Ramps,0
-27.38713,153.11672,Airport Dr./Dryandra Rd.,0
-26.403642,153.083254,Noosa Dr./Weyba Rd./Leslie Dr.,0
-26.39703,153.08749,Noosa Dr./Coral Tree Ave.,0
-26.39281,153.08986,Noosa Dr./Hibiscus Ave.,0
-26.388434,153.091591,Noosa Dr./Noosa Parade,0
-26.38826,153.09063,Noosa Parade/ unknown ,0
-26.387068,153.091421,Hastings St./Noosa Dr.,0
-26.39605,153.08946,Noosa Dr./Sunshine Beach Rd./Grant St.,0
-26.399313,153.093762,Sunshine Beach Rd./David Low Way/Cooyar St./Honeysuckle Ln.,0
-26.39985,153.092461,Cooyar St./Lanyana Way,0
-26.407314,153.090492,Cooyar St./Langura St.,0
-26.408788,153.086434,Cooyar St./Tarina St./Noosa Springs Dr.,0
-26.41098,153.09292,Eenie Creek Rd./Langura St.,0
-26.41226,153.08462,Noosa Springs Dr./Links Dr./Wallum Ln.,0
-26.41194,153.07955,Noosa Springs Dr./Elysium Dr.,0
-26.411981,153.077815,Elysium Dr./Smoke Bush Dr./Honey Myrtle Rd.,0
-26.4166,153.08634,Links Dr./Oasis Dr./Leslie Dr.,0
-36.824707,174.798545,Albert Rd./Lake Rd.,0
36.111249,-97.058587,S Main St./10th Ave.,0
25.73047,-80.25832,Ponce de Leon Blvd./Greco Ave./Ruiz Ave.,0
30.472423,-90.862716,Walker South Rd./I-12 WB Ramps,0
30.467729,-90.863139,Walker South Rd./I-12 EB Ramps,0
29.90392,-89.97866,LA-406/LA-407,0
30.109331,-92.032479,Verot School Rd./E Milton Ave.,0
30.24369,-92.10677,St Mary St./Harold Gauthe Rd./Apollo Rd.,0
30.298092,-92.116761,LA-93/W Gloria Switch Rd.,0
30.194836,-93.266251,W Prien Lake Rd./Cove Ln./Kiwanis Ln.,0
30.19857,-93.26006,Golden Nugget Blvd./Avenue L'Auberge,0
54.15888,-4.51596,A6  Vicarage Rd. /Meadow Crescent,0
54.1545,-4.53323,Isle of Man Business Park/ unknown ,0
54.16134,-4.50503,Peel Rd./Braddan Rd.,0
54.15321,-4.53685,A24  Cooil Rd. /A6  Isle of Man Business Park ,0
54.14619,-4.52114,A5/A6,0
51.54561,-1.77064,Pipers Roundabout,0
51.554796,-1.776161,Belle Vue Rd./Drove Rd.,0
51.5626,-1.77877,Fleming Way/Spring Gardens,0
51.563859,-1.780535,Corporation St./Broad St.,0
51.56788,-1.78271,Great Western Way/Corporation St.,0
30.197963,-93.240871,W Prien Lake Rd./Holly Hill Rd.,1
30.34725,-91.15325,L'Auberge Ave./River Rd.  west ,0
30.34668,-91.14825,L'Auberge Ave./River Rd.  east ,0
30.34331,-91.14428,River Rd./L'Auberge Crossing Dr.,0
30.331524,-90.853294,LA-28/LA-431,0
30.31038,-89.74775,Brownswitch Rd./Robert Blvd./LA-1091,0
30.3161,-89.93388,US 190/LA-434,0
30.493968,-90.415052,S Airport Rd./Old Covington Hwy.,1
30.475568,-90.45719,Veterans Ave./W Club Deluxe Ave.,0
30.478313,-90.457123,Veterans Ave./I-12 EB Ramps,0
30.479693,-90.457039,Veterans Ave./I-12 WB Ramps,0
30.483326,-90.926539,US 190/Eden Church Rd.,0
30.467015,-90.182434,LA-1085 S/LA-1077,0
30.260139,-90.768437,LA-16/LA-22,0
52.4892,-113.721569,C&E Trl./College Ave./Terrace Heights Dr.,0
52.36823,-113.79574,Hwy 2A N/Hwy 597,0
52.31931,-114.06992,Hwy 11A E/Hwy 20,0
52.28846,-113.766387,30 Ave./67 St./Township Rd. 384,0
52.288558,-113.850043,67 St./Orr Dr./Johnstone Dr.,0
52.287132,-113.850082,Orr Dr./66 St.,0
53.01555,-112.95231,Hwy 13 W/Hwy 21,0
51.01383,-114.072268,Crescent Blvd. SW/42nd Ave. SW,0
51.013017,-114.071317,Crescent Blvd. SW/45th Ave. SW/4th St. SW,0
51.029389,-114.086413,Frontenac Ave. SW/10th St. SW,0
51.02969,-114.08899,Frontenac Ave. SW/Carleton St. SW,0
51.041683,-114.10631, Scarboro Ave. SW/Sudbury Ave. SW/Shelbourne St. SW,0
43.838753,-79.39747,S Park Rd./S Park Rd.,0
43.91533,-79.441814,Jefferson Forest Dr./Arden Valley St.,0
43.916354,-79.437457,Jefferson Forest Dr./Shadow Falls Dr.,0
43.912457,-79.43237,Jefferson Forest Dr./Mancini Crescent/Magdalene Crescent,0
43.9005,-79.451361,Rothbury Rd./Ridgestone Dr./Tentone Ct.,0
39.523746,-119.911118,Somersett Pkwy./River Hill Way,0
39.53182,-119.91117,Somersett Pkwy./Town Square Way,0
39.53265,-119.91611,Somersett Pkwy./Autumn Ridge Cir./Morgan Point Cir.,0
39.53394,-119.92088,Somersett Pkwy./Logon Ridge Trl./Evening Rock Trl,0
39.53645,-119.944665,Somersett Pkwy./Back Nine Trl.,0
39.5368,-119.93605,Somersett Pkwy./Forest Willow Trl.,0
43.80549,-79.13682,Trailer Dr,0
43.95601,-78.893116,Britannia Ave./Bridle Rd.,0
43.953405,-78.892663,Bridle Rd./Northern Dancer Dr.,0
43.95353,-78.89052,Northern Dancer Dr./Hackett Pl./Solar Pl.,0
43.95049,-78.894309,Secretariat Ave./Woodbine Ave.,0
43.94367,-78.915889,Conlin Rd. W/Thornton Rd. N,0
43.875962,-79.232422,Kenilworth Gate/The Barley Lea St./Abberley St.,0
43.875628,-79.228723, Foxton Rd./The Vale Gate/St Arthurs Ct./New Union Ct.,0
40.62979,-73.88526,Canarsie Veterans Circle  Rockaway Pkwy./Belt Pkwy. EB Ramps ,0
39.53584,-119.72049,E Lincoln Way/Legends Bay Dr.,0
39.53367,-119.71882,E Lincoln Way/George Ferris Dr./Scheels Dr.,0
-37.88142,145.034647,Glen Eira Rd./Kambrook Rd./Booran Rd.,0
38.73777,-89.93511,SR 162/Lakeview Acres Rd.,0
49.25415,-123.24113,East Mall/W 16th Ave.,0
39.016823,-92.277049,Durango Dr./Flatwater Dr.,0
39.01622,-92.32299,MO-763/Hwy VV/E Prathersville Rd./N Wagon Trail Rd.,0
38.990862,-92.321504,American Pkwy./Saddlebrook Pl.,0
38.983158,-92.337316,Blue Ridge Rd./Caribou Dr./N Garth Ave.,0
38.981196,-92.279948,Mexico Gravel Rd./Vandiver Dr./N Hinkson Creek Rd.,0
38.97632,-92.27992,Vandiver Dr./US 63 NB Ramps,0
38.985303,-92.264785,Mexico Gravel Rd./Ballenger Ln.,0
38.969273,-92.325123,Rangeline Rd./I-70 WB Ramps,0
38.96822,-92.32486,Rangeline Rd./I-70 EB Ramps,0
38.963249,-92.267345,Clark Ln./Ballenger Pl.,0
38.963216,-92.251117,Clark Ln./E St Charles Rd./Lakewood Dr.,0
38.963237,-92.246054,E St Charles Rd./Lake of the Woods Rd./Player Pl.,0
38.957685,-92.251707,Bull Run Dr./Port Way SE,0
38.94681,-92.3809,Rollins Rd./S Fairview Rd.,0
38.946443,-92.387143,Rollins Rd./ parking lot entrance ,0
43.890652,-79.033186,Williamson Dr. E/Thackery Dr.,0
43.892466,-79.031659,Williamson Dr. E/Middlecote Dr.,0
43.895641,-79.023584,Williamson Dr. E/Gillett Dr.,0
43.900179,-79.01309,Boyd Crescent/Ryder Crescent,0
38.912642,-92.400009,S Scott Blvd./Vawter School Rd./S Brushwood Lake Rd.,0
-37.725682,144.893369,English St./Larkin St.,0
-37.709422,144.891935,Coventry St./Gowanbrae Dr.,0
-37.78444,144.95611,Kendall Ave./Elliott Ave./Poplar Rd.,0
-37.784546,144.957032,The Avenue/Kendall Ave./Walker St.,0
-37.781145,144.964195,Pigdon St./Garton St.,0
-37.802194,144.960658,Pelham St./Leicester St.,0
-37.781433,144.967057,Pigdon St./Wilson St.,0
-37.781983,144.971601,Pigdon St./Drummond St.,0
-37.782408,144.975469,Pigdon St./Canning St,0
-37.782925,144.980213,Schotchmer St./Rae St.,0
-37.783056,144.98143,Scotchmer St./Brunswick St.,0
